Position,Probability Density,Energy Level
2.5252525252525243e-10,"[1.96824796e-02 4.75117747e-04 1.87437130e-02 1.85487214e-03
 1.69562769e-02 4.00684293e-03 1.44917181e-02 6.72449733e-03
 1.15865699e-02 9.74701176e-03 8.51965011e-03 1.27843041e-02
 5.58530279e-03 1.55448738e-02 3.06514831e-03 1.77637787e-02
 1.20105544e-03 1.92280620e-02 1.71928235e-04 1.97971909e-02
 7.65359172e-05 1.94165440e-02 9.24033652e-04 1.81226533e-02
 2.63308387e-03 1.60396985e-02 5.03966256e-03 1.33675886e-02
 7.91280126e-03 1.03627761e-02 1.09767540e-02 7.31364432e-03
 1.39374615e-02 4.51282987e-03 1.65107737e-02 2.22913755e-03
 1.84497199e-02 6.81741959e-04 1.95682121e-02 1.91525036e-05
 1.97589044e-02 3.04960404e-04 1.90034954e-02 1.51173559e-03
 1.73744845e-02 3.52365929e-03 1.50282141e-02 6.14763957e-03
 1.21898646e-02 9.13184310e-03 9.13184310e-03 1.21898646e-02
 6.14763957e-03 1.50282141e-02 3.52365929e-03 1.73744845e-02
 1.51173559e-03 1.90034954e-02 3.04960404e-04 1.97589044e-02
 1.91525036e-05 1.95682121e-02 6.81741959e-04 1.84497199e-02
 2.22913755e-03 1.65107737e-02 4.51282987e-03 1.39374615e-02
 7.31364432e-03 1.09767540e-02 1.03627761e-02 7.91280126e-03
 1.33675886e-02 5.03966256e-03 1.60396985e-02 2.63308387e-03
 1.81226533e-02 9.24033652e-04 1.94165440e-02 7.65359172e-05
 1.97971909e-02 1.71928235e-04 1.92280620e-02 1.20105544e-03
 1.77637787e-02 3.06514831e-03 1.55448738e-02 5.58530279e-03
 1.27843041e-02 8.51965011e-03 9.74701176e-03 1.15865699e-02
 6.72449733e-03 1.44917181e-02 4.00684293e-03 1.69562769e-02
 1.85487214e-03 1.87437130e-02 4.75117747e-04 1.96824796e-02]",-5.635847741549759e-19
3.5353535353535357e-10,"[1.95682121e-02 9.24033652e-04 1.77637787e-02 3.52365929e-03
 1.44917181e-02 7.31364432e-03 1.03627761e-02 1.15865699e-02
 6.14763957e-03 1.55448738e-02 2.63308387e-03 1.84497199e-02
 4.75117747e-04 1.97589044e-02 7.65359172e-05 1.92280620e-02
 1.51173559e-03 1.69562769e-02 4.51282987e-03 1.33675886e-02
 8.51965011e-03 9.13184310e-03 1.27843041e-02 5.03966256e-03
 1.65107737e-02 1.85487214e-03 1.90034954e-02 1.71928235e-04
 1.97971909e-02 3.04960404e-04 1.87437130e-02 2.22913755e-03
 1.60396985e-02 5.58530279e-03 1.21898646e-02 9.74701176e-03
 7.91280126e-03 1.39374615e-02 4.00684293e-03 1.73744845e-02
 1.20105544e-03 1.94165440e-02 1.91525036e-05 1.96824796e-02
 6.81741959e-04 1.81226533e-02 3.06514831e-03 1.50282141e-02
 6.72449733e-03 1.09767540e-02 1.09767540e-02 6.72449733e-03
 1.50282141e-02 3.06514831e-03 1.81226533e-02 6.81741959e-04
 1.96824796e-02 1.91525036e-05 1.94165440e-02 1.20105544e-03
 1.73744845e-02 4.00684293e-03 1.39374615e-02 7.91280126e-03
 9.74701176e-03 1.21898646e-02 5.58530279e-03 1.60396985e-02
 2.22913755e-03 1.87437130e-02 3.04960404e-04 1.97971909e-02
 1.71928235e-04 1.90034954e-02 1.85487214e-03 1.65107737e-02
 5.03966256e-03 1.27843041e-02 9.13184310e-03 8.51965011e-03
 1.33675886e-02 4.51282987e-03 1.69562769e-02 1.51173559e-03
 1.92280620e-02 7.65359172e-05 1.97589044e-02 4.75117747e-04
 1.84497199e-02 2.63308387e-03 1.55448738e-02 6.14763957e-03
 1.15865699e-02 1.03627761e-02 7.31364432e-03 1.44917181e-02
 3.52365929e-03 1.77637787e-02 9.24033652e-04 1.95682121e-02]",-5.446614755808268e-19
4.545454545454547e-10,"[1.94165440e-02 1.51173559e-03 1.65107737e-02 5.58530279e-03
 1.15865699e-02 1.09767540e-02 6.14763957e-03 1.60396985e-02
 1.85487214e-03 1.92280620e-02 1.91525036e-05 1.95682121e-02
 1.20105544e-03 1.69562769e-02 5.03966256e-03 1.21898646e-02
 1.03627761e-02 6.72449733e-03 1.55448738e-02 2.22913755e-03
 1.90034954e-02 7.65359172e-05 1.96824796e-02 9.24033652e-04
 1.73744845e-02 4.51282987e-03 1.27843041e-02 9.74701176e-03
 7.31364432e-03 1.50282141e-02 2.63308387e-03 1.87437130e-02
 1.71928235e-04 1.97589044e-02 6.81741959e-04 1.77637787e-02
 4.00684293e-03 1.33675886e-02 9.13184310e-03 7.91280126e-03
 1.44917181e-02 3.06514831e-03 1.84497199e-02 3.04960404e-04
 1.97971909e-02 4.75117747e-04 1.81226533e-02 3.52365929e-03
 1.39374615e-02 8.51965011e-03 8.51965011e-03 1.39374615e-02
 3.52365929e-03 1.81226533e-02 4.75117747e-04 1.97971909e-02
 3.04960404e-04 1.84497199e-02 3.06514831e-03 1.44917181e-02
 7.91280126e-03 9.13184310e-03 1.33675886e-02 4.00684293e-03
 1.77637787e-02 6.81741959e-04 1.97589044e-02 1.71928235e-04
 1.87437130e-02 2.63308387e-03 1.50282141e-02 7.31364432e-03
 9.74701176e-03 1.27843041e-02 4.51282987e-03 1.73744845e-02
 9.24033652e-04 1.96824796e-02 7.65359172e-05 1.90034954e-02
 2.22913755e-03 1.55448738e-02 6.72449733e-03 1.03627761e-02
 1.21898646e-02 5.03966256e-03 1.69562769e-02 1.20105544e-03
 1.95682121e-02 1.91525036e-05 1.92280620e-02 1.85487214e-03
 1.60396985e-02 6.14763957e-03 1.09767540e-02 1.15865699e-02
 5.58530279e-03 1.65107737e-02 1.51173559e-03 1.94165440e-02]",-5.258024072761417e-19
5.55555555555555e-10,"[1.92280620e-02 2.22913755e-03 1.50282141e-02 7.91280126e-03
 8.51965011e-03 1.44917181e-02 2.63308387e-03 1.90034954e-02
 1.91525036e-05 1.94165440e-02 1.85487214e-03 1.55448738e-02
 7.31364432e-03 9.13184310e-03 1.39374615e-02 3.06514831e-03
 1.87437130e-02 7.65359172e-05 1.95682121e-02 1.51173559e-03
 1.60396985e-02 6.72449733e-03 9.74701176e-03 1.33675886e-02
 3.52365929e-03 1.84497199e-02 1.71928235e-04 1.96824796e-02
 1.20105544e-03 1.65107737e-02 6.14763957e-03 1.03627761e-02
 1.27843041e-02 4.00684293e-03 1.81226533e-02 3.04960404e-04
 1.97589044e-02 9.24033652e-04 1.69562769e-02 5.58530279e-03
 1.09767540e-02 1.21898646e-02 4.51282987e-03 1.77637787e-02
 4.75117747e-04 1.97971909e-02 6.81741959e-04 1.73744845e-02
 5.03966256e-03 1.15865699e-02 1.15865699e-02 5.03966256e-03
 1.73744845e-02 6.81741959e-04 1.97971909e-02 4.75117747e-04
 1.77637787e-02 4.51282987e-03 1.21898646e-02 1.09767540e-02
 5.58530279e-03 1.69562769e-02 9.24033652e-04 1.97589044e-02
 3.04960404e-04 1.81226533e-02 4.00684293e-03 1.27843041e-02
 1.03627761e-02 6.14763957e-03 1.65107737e-02 1.20105544e-03
 1.96824796e-02 1.71928235e-04 1.84497199e-02 3.52365929e-03
 1.33675886e-02 9.74701176e-03 6.72449733e-03 1.60396985e-02
 1.51173559e-03 1.95682121e-02 7.65359172e-05 1.87437130e-02
 3.06514831e-03 1.39374615e-02 9.13184310e-03 7.31364432e-03
 1.55448738e-02 1.85487214e-03 1.94165440e-02 1.91525036e-05
 1.90034954e-02 2.63308387e-03 1.44917181e-02 8.51965011e-03
 7.91280126e-03 1.50282141e-02 2.22913755e-03 1.92280620e-02]",-5.070258141715115e-19
6.565656565656562e-10,"[1.90034954e-02 3.06514831e-03 1.33675886e-02 1.03627761e-02
 5.58530279e-03 1.73744845e-02 4.75117747e-04 1.97589044e-02
 1.20105544e-03 1.60396985e-02 7.31364432e-03 8.51965011e-03
 1.50282141e-02 1.85487214e-03 1.95682121e-02 1.71928235e-04
 1.81226533e-02 4.51282987e-03 1.15865699e-02 1.21898646e-02
 4.00684293e-03 1.84497199e-02 7.65359172e-05 1.94165440e-02
 2.22913755e-03 1.44917181e-02 9.13184310e-03 6.72449733e-03
 1.65107737e-02 9.24033652e-04 1.97971909e-02 6.81741959e-04
 1.69562769e-02 6.14763957e-03 9.74701176e-03 1.39374615e-02
 2.63308387e-03 1.92280620e-02 1.91525036e-05 1.87437130e-02
 3.52365929e-03 1.27843041e-02 1.09767540e-02 5.03966256e-03
 1.77637787e-02 3.04960404e-04 1.96824796e-02 1.51173559e-03
 1.55448738e-02 7.91280126e-03 7.91280126e-03 1.55448738e-02
 1.51173559e-03 1.96824796e-02 3.04960404e-04 1.77637787e-02
 5.03966256e-03 1.09767540e-02 1.27843041e-02 3.52365929e-03
 1.87437130e-02 1.91525036e-05 1.92280620e-02 2.63308387e-03
 1.39374615e-02 9.74701176e-03 6.14763957e-03 1.69562769e-02
 6.81741959e-04 1.97971909e-02 9.24033652e-04 1.65107737e-02
 6.72449733e-03 9.13184310e-03 1.44917181e-02 2.22913755e-03
 1.94165440e-02 7.65359172e-05 1.84497199e-02 4.00684293e-03
 1.21898646e-02 1.15865699e-02 4.51282987e-03 1.81226533e-02
 1.71928235e-04 1.95682121e-02 1.85487214e-03 1.50282141e-02
 8.51965011e-03 7.31364432e-03 1.60396985e-02 1.20105544e-03
 1.97589044e-02 4.75117747e-04 1.73744845e-02 5.58530279e-03
 1.03627761e-02 1.33675886e-02 3.06514831e-03 1.90034954e-02]",-4.883498614080979e-19
7.575757575757573e-10,"[1.87437130e-02 4.00684293e-03 1.15865699e-02 1.27843041e-02
 3.06514831e-03 1.92280620e-02 7.65359172e-05 1.81226533e-02
 5.03966256e-03 1.03627761e-02 1.39374615e-02 2.22913755e-03
 1.95682121e-02 3.04960404e-04 1.73744845e-02 6.14763957e-03
 9.13184310e-03 1.50282141e-02 1.51173559e-03 1.97589044e-02
 6.81741959e-04 1.65107737e-02 7.31364432e-03 7.91280126e-03
 1.60396985e-02 9.24033652e-04 1.97971909e-02 1.20105544e-03
 1.55448738e-02 8.51965011e-03 6.72449733e-03 1.69562769e-02
 4.75117747e-04 1.96824796e-02 1.85487214e-03 1.44917181e-02
 9.74701176e-03 5.58530279e-03 1.77637787e-02 1.71928235e-04
 1.94165440e-02 2.63308387e-03 1.33675886e-02 1.09767540e-02
 4.51282987e-03 1.84497199e-02 1.91525036e-05 1.90034954e-02
 3.52365929e-03 1.21898646e-02 1.21898646e-02 3.52365929e-03
 1.90034954e-02 1.91525036e-05 1.84497199e-02 4.51282987e-03
 1.09767540e-02 1.33675886e-02 2.63308387e-03 1.94165440e-02
 1.71928235e-04 1.77637787e-02 5.58530279e-03 9.74701176e-03
 1.44917181e-02 1.85487214e-03 1.96824796e-02 4.75117747e-04
 1.69562769e-02 6.72449733e-03 8.51965011e-03 1.55448738e-02
 1.20105544e-03 1.97971909e-02 9.24033652e-04 1.60396985e-02
 7.91280126e-03 7.31364432e-03 1.65107737e-02 6.81741959e-04
 1.97589044e-02 1.51173559e-03 1.50282141e-02 9.13184310e-03
 6.14763957e-03 1.73744845e-02 3.04960404e-04 1.95682121e-02
 2.22913755e-03 1.39374615e-02 1.03627761e-02 5.03966256e-03
 1.81226533e-02 7.65359172e-05 1.92280620e-02 3.06514831e-03
 1.27843041e-02 1.15865699e-02 4.00684293e-03 1.87437130e-02]",-4.697926167640324e-19
8.585858585858584e-10,"[1.84497199e-02 5.03966256e-03 9.74701176e-03 1.50282141e-02
 1.20105544e-03 1.97971909e-02 1.51173559e-03 1.44917181e-02
 1.03627761e-02 4.51282987e-03 1.87437130e-02 1.91525036e-05
 1.81226533e-02 5.58530279e-03 9.13184310e-03 1.55448738e-02
 9.24033652e-04 1.97589044e-02 1.85487214e-03 1.39374615e-02
 1.09767540e-02 4.00684293e-03 1.90034954e-02 7.65359172e-05
 1.77637787e-02 6.14763957e-03 8.51965011e-03 1.60396985e-02
 6.81741959e-04 1.96824796e-02 2.22913755e-03 1.33675886e-02
 1.15865699e-02 3.52365929e-03 1.92280620e-02 1.71928235e-04
 1.73744845e-02 6.72449733e-03 7.91280126e-03 1.65107737e-02
 4.75117747e-04 1.95682121e-02 2.63308387e-03 1.27843041e-02
 1.21898646e-02 3.06514831e-03 1.94165440e-02 3.04960404e-04
 1.69562769e-02 7.31364432e-03 7.31364432e-03 1.69562769e-02
 3.04960404e-04 1.94165440e-02 3.06514831e-03 1.21898646e-02
 1.27843041e-02 2.63308387e-03 1.95682121e-02 4.75117747e-04
 1.65107737e-02 7.91280126e-03 6.72449733e-03 1.73744845e-02
 1.71928235e-04 1.92280620e-02 3.52365929e-03 1.15865699e-02
 1.33675886e-02 2.22913755e-03 1.96824796e-02 6.81741959e-04
 1.60396985e-02 8.51965011e-03 6.14763957e-03 1.77637787e-02
 7.65359172e-05 1.90034954e-02 4.00684293e-03 1.09767540e-02
 1.39374615e-02 1.85487214e-03 1.97589044e-02 9.24033652e-04
 1.55448738e-02 9.13184310e-03 5.58530279e-03 1.81226533e-02
 1.91525036e-05 1.87437130e-02 4.51282987e-03 1.03627761e-02
 1.44917181e-02 1.51173559e-03 1.97971909e-02 1.20105544e-03
 1.50282141e-02 9.74701176e-03 5.03966256e-03 1.84497199e-02]",-4.513720331750074e-19
9.595959595959596e-10,"[1.81226533e-02 6.14763957e-03 7.91280126e-03 1.69562769e-02
 1.71928235e-04 1.90034954e-02 4.51282987e-03 9.74701176e-03
 1.55448738e-02 6.81741959e-04 1.95682121e-02 3.06514831e-03
 1.15865699e-02 1.39374615e-02 1.51173559e-03 1.97971909e-02
 1.85487214e-03 1.33675886e-02 1.21898646e-02 2.63308387e-03
 1.96824796e-02 9.24033652e-04 1.50282141e-02 1.03627761e-02
 4.00684293e-03 1.92280620e-02 3.04960404e-04 1.65107737e-02
 8.51965011e-03 5.58530279e-03 1.84497199e-02 1.91525036e-05
 1.77637787e-02 6.72449733e-03 7.31364432e-03 1.73744845e-02
 7.65359172e-05 1.87437130e-02 5.03966256e-03 9.13184310e-03
 1.60396985e-02 4.75117747e-04 1.94165440e-02 3.52365929e-03
 1.09767540e-02 1.44917181e-02 1.20105544e-03 1.97589044e-02
 2.22913755e-03 1.27843041e-02 1.27843041e-02 2.22913755e-03
 1.97589044e-02 1.20105544e-03 1.44917181e-02 1.09767540e-02
 3.52365929e-03 1.94165440e-02 4.75117747e-04 1.60396985e-02
 9.13184310e-03 5.03966256e-03 1.87437130e-02 7.65359172e-05
 1.73744845e-02 7.31364432e-03 6.72449733e-03 1.77637787e-02
 1.91525036e-05 1.84497199e-02 5.58530279e-03 8.51965011e-03
 1.65107737e-02 3.04960404e-04 1.92280620e-02 4.00684293e-03
 1.03627761e-02 1.50282141e-02 9.24033652e-04 1.96824796e-02
 2.63308387e-03 1.21898646e-02 1.33675886e-02 1.85487214e-03
 1.97971909e-02 1.51173559e-03 1.39374615e-02 1.15865699e-02
 3.06514831e-03 1.95682121e-02 6.81741959e-04 1.55448738e-02
 9.74701176e-03 4.51282987e-03 1.90034954e-02 1.71928235e-04
 1.69562769e-02 7.91280126e-03 6.14763957e-03 1.81226533e-02]",-4.3310593136597054e-19
1.0606060606060607e-09,"[1.77637787e-02 7.31364432e-03 6.14763957e-03 1.84497199e-02
 7.65359172e-05 1.69562769e-02 8.51965011e-03 5.03966256e-03
 1.90034954e-02 3.04960404e-04 1.60396985e-02 9.74701176e-03
 4.00684293e-03 1.94165440e-02 6.81741959e-04 1.50282141e-02
 1.09767540e-02 3.06514831e-03 1.96824796e-02 1.20105544e-03
 1.39374615e-02 1.21898646e-02 2.22913755e-03 1.97971909e-02
 1.85487214e-03 1.27843041e-02 1.33675886e-02 1.51173559e-03
 1.97589044e-02 2.63308387e-03 1.15865699e-02 1.44917181e-02
 9.24033652e-04 1.95682121e-02 3.52365929e-03 1.03627761e-02
 1.55448738e-02 4.75117747e-04 1.92280620e-02 4.51282987e-03
 9.13184310e-03 1.65107737e-02 1.71928235e-04 1.87437130e-02
 5.58530279e-03 7.91280126e-03 1.73744845e-02 1.91525036e-05
 1.81226533e-02 6.72449733e-03 6.72449733e-03 1.81226533e-02
 1.91525036e-05 1.73744845e-02 7.91280126e-03 5.58530279e-03
 1.87437130e-02 1.71928235e-04 1.65107737e-02 9.13184310e-03
 4.51282987e-03 1.92280620e-02 4.75117747e-04 1.55448738e-02
 1.03627761e-02 3.52365929e-03 1.95682121e-02 9.24033652e-04
 1.44917181e-02 1.15865699e-02 2.63308387e-03 1.97589044e-02
 1.51173559e-03 1.33675886e-02 1.27843041e-02 1.85487214e-03
 1.97971909e-02 2.22913755e-03 1.21898646e-02 1.39374615e-02
 1.20105544e-03 1.96824796e-02 3.06514831e-03 1.09767540e-02
 1.50282141e-02 6.81741959e-04 1.94165440e-02 4.00684293e-03
 9.74701176e-03 1.60396985e-02 3.04960404e-04 1.90034954e-02
 5.03966256e-03 8.51965011e-03 1.69562769e-02 7.65359172e-05
 1.84497199e-02 6.14763957e-03 7.31364432e-03 1.77637787e-02]",-4.1501198261072497e-19
1.161616161616161e-09,"[1.73744845e-02 8.51965011e-03 4.51282987e-03 1.94165440e-02
 9.24033652e-04 1.39374615e-02 1.27843041e-02 1.51173559e-03
 1.96824796e-02 3.52365929e-03 9.74701176e-03 1.65107737e-02
 7.65359172e-05 1.81226533e-02 7.31364432e-03 5.58530279e-03
 1.90034954e-02 4.75117747e-04 1.50282141e-02 1.15865699e-02
 2.22913755e-03 1.97971909e-02 2.63308387e-03 1.09767540e-02
 1.55448738e-02 3.04960404e-04 1.87437130e-02 6.14763957e-03
 6.72449733e-03 1.84497199e-02 1.71928235e-04 1.60396985e-02
 1.03627761e-02 3.06514831e-03 1.97589044e-02 1.85487214e-03
 1.21898646e-02 1.44917181e-02 6.81741959e-04 1.92280620e-02
 5.03966256e-03 7.91280126e-03 1.77637787e-02 1.91525036e-05
 1.69562769e-02 9.13184310e-03 4.00684293e-03 1.95682121e-02
 1.20105544e-03 1.33675886e-02 1.33675886e-02 1.20105544e-03
 1.95682121e-02 4.00684293e-03 9.13184310e-03 1.69562769e-02
 1.91525036e-05 1.77637787e-02 7.91280126e-03 5.03966256e-03
 1.92280620e-02 6.81741959e-04 1.44917181e-02 1.21898646e-02
 1.85487214e-03 1.97589044e-02 3.06514831e-03 1.03627761e-02
 1.60396985e-02 1.71928235e-04 1.84497199e-02 6.72449733e-03
 6.14763957e-03 1.87437130e-02 3.04960404e-04 1.55448738e-02
 1.09767540e-02 2.63308387e-03 1.97971909e-02 2.22913755e-03
 1.15865699e-02 1.50282141e-02 4.75117747e-04 1.90034954e-02
 5.58530279e-03 7.31364432e-03 1.81226533e-02 7.65359172e-05
 1.65107737e-02 9.74701176e-03 3.52365929e-03 1.96824796e-02
 1.51173559e-03 1.27843041e-02 1.39374615e-02 9.24033652e-04
 1.94165440e-02 4.51282987e-03 8.51965011e-03 1.73744845e-02]",-3.9710769163611173e-19
1.2626262626262622e-09,"[1.69562769e-02 9.74701176e-03 3.06514831e-03 1.97971909e-02
 2.63308387e-03 1.03627761e-02 1.65107737e-02 1.91525036e-05
 1.73744845e-02 9.13184310e-03 3.52365929e-03 1.97589044e-02
 2.22913755e-03 1.09767540e-02 1.60396985e-02 7.65359172e-05
 1.77637787e-02 8.51965011e-03 4.00684293e-03 1.96824796e-02
 1.85487214e-03 1.15865699e-02 1.55448738e-02 1.71928235e-04
 1.81226533e-02 7.91280126e-03 4.51282987e-03 1.95682121e-02
 1.51173559e-03 1.21898646e-02 1.50282141e-02 3.04960404e-04
 1.84497199e-02 7.31364432e-03 5.03966256e-03 1.94165440e-02
 1.20105544e-03 1.27843041e-02 1.44917181e-02 4.75117747e-04
 1.87437130e-02 6.72449733e-03 5.58530279e-03 1.92280620e-02
 9.24033652e-04 1.33675886e-02 1.39374615e-02 6.81741959e-04
 1.90034954e-02 6.14763957e-03 6.14763957e-03 1.90034954e-02
 6.81741959e-04 1.39374615e-02 1.33675886e-02 9.24033652e-04
 1.92280620e-02 5.58530279e-03 6.72449733e-03 1.87437130e-02
 4.75117747e-04 1.44917181e-02 1.27843041e-02 1.20105544e-03
 1.94165440e-02 5.03966256e-03 7.31364432e-03 1.84497199e-02
 3.04960404e-04 1.50282141e-02 1.21898646e-02 1.51173559e-03
 1.95682121e-02 4.51282987e-03 7.91280126e-03 1.81226533e-02
 1.71928235e-04 1.55448738e-02 1.15865699e-02 1.85487214e-03
 1.96824796e-02 4.00684293e-03 8.51965011e-03 1.77637787e-02
 7.65359172e-05 1.60396985e-02 1.09767540e-02 2.22913755e-03
 1.97589044e-02 3.52365929e-03 9.13184310e-03 1.73744845e-02
 1.91525036e-05 1.65107737e-02 1.03627761e-02 2.63308387e-03
 1.97971909e-02 3.06514831e-03 9.74701176e-03 1.69562769e-02]",-3.7941037968731883e-19
1.3636363636363633e-09,"[1.65107737e-02 1.09767540e-02 1.85487214e-03 1.95682121e-02
 5.03966256e-03 6.72449733e-03 1.90034954e-02 9.24033652e-04
 1.27843041e-02 1.50282141e-02 1.71928235e-04 1.77637787e-02
 9.13184310e-03 3.06514831e-03 1.97971909e-02 3.52365929e-03
 8.51965011e-03 1.81226533e-02 3.04960404e-04 1.44917181e-02
 1.33675886e-02 6.81741959e-04 1.87437130e-02 7.31364432e-03
 4.51282987e-03 1.96824796e-02 2.22913755e-03 1.03627761e-02
 1.69562769e-02 1.91525036e-05 1.60396985e-02 1.15865699e-02
 1.51173559e-03 1.94165440e-02 5.58530279e-03 6.14763957e-03
 1.92280620e-02 1.20105544e-03 1.21898646e-02 1.55448738e-02
 7.65359172e-05 1.73744845e-02 9.74701176e-03 2.63308387e-03
 1.97589044e-02 4.00684293e-03 7.91280126e-03 1.84497199e-02
 4.75117747e-04 1.39374615e-02 1.39374615e-02 4.75117747e-04
 1.84497199e-02 7.91280126e-03 4.00684293e-03 1.97589044e-02
 2.63308387e-03 9.74701176e-03 1.73744845e-02 7.65359172e-05
 1.55448738e-02 1.21898646e-02 1.20105544e-03 1.92280620e-02
 6.14763957e-03 5.58530279e-03 1.94165440e-02 1.51173559e-03
 1.15865699e-02 1.60396985e-02 1.91525036e-05 1.69562769e-02
 1.03627761e-02 2.22913755e-03 1.96824796e-02 4.51282987e-03
 7.31364432e-03 1.87437130e-02 6.81741959e-04 1.33675886e-02
 1.44917181e-02 3.04960404e-04 1.81226533e-02 8.51965011e-03
 3.52365929e-03 1.97971909e-02 3.06514831e-03 9.13184310e-03
 1.77637787e-02 1.71928235e-04 1.50282141e-02 1.27843041e-02
 9.24033652e-04 1.90034954e-02 6.72449733e-03 5.03966256e-03
 1.95682121e-02 1.85487214e-03 1.09767540e-02 1.65107737e-02]",-3.619371677706941e-19
1.4646464646464644e-09,"[1.60396985e-02 1.21898646e-02 9.24033652e-04 1.87437130e-02
 7.91280126e-03 3.52365929e-03 1.97971909e-02 4.00684293e-03
 7.31364432e-03 1.90034954e-02 1.20105544e-03 1.15865699e-02
 1.65107737e-02 1.91525036e-05 1.55448738e-02 1.27843041e-02
 6.81741959e-04 1.84497199e-02 8.51965011e-03 3.06514831e-03
 1.97589044e-02 4.51282987e-03 6.72449733e-03 1.92280620e-02
 1.51173559e-03 1.09767540e-02 1.69562769e-02 7.65359172e-05
 1.50282141e-02 1.33675886e-02 4.75117747e-04 1.81226533e-02
 9.13184310e-03 2.63308387e-03 1.96824796e-02 5.03966256e-03
 6.14763957e-03 1.94165440e-02 1.85487214e-03 1.03627761e-02
 1.73744845e-02 1.71928235e-04 1.44917181e-02 1.39374615e-02
 3.04960404e-04 1.77637787e-02 9.74701176e-03 2.22913755e-03
 1.95682121e-02 5.58530279e-03 5.58530279e-03 1.95682121e-02
 2.22913755e-03 9.74701176e-03 1.77637787e-02 3.04960404e-04
 1.39374615e-02 1.44917181e-02 1.71928235e-04 1.73744845e-02
 1.03627761e-02 1.85487214e-03 1.94165440e-02 6.14763957e-03
 5.03966256e-03 1.96824796e-02 2.63308387e-03 9.13184310e-03
 1.81226533e-02 4.75117747e-04 1.33675886e-02 1.50282141e-02
 7.65359172e-05 1.69562769e-02 1.09767540e-02 1.51173559e-03
 1.92280620e-02 6.72449733e-03 4.51282987e-03 1.97589044e-02
 3.06514831e-03 8.51965011e-03 1.84497199e-02 6.81741959e-04
 1.27843041e-02 1.55448738e-02 1.91525036e-05 1.65107737e-02
 1.15865699e-02 1.20105544e-03 1.90034954e-02 7.31364432e-03
 4.00684293e-03 1.97971909e-02 3.52365929e-03 7.91280126e-03
 1.87437130e-02 9.24033652e-04 1.21898646e-02 1.60396985e-02]",-3.447049600902768e-19
1.5656565656565656e-09,"[1.55448738e-02 1.33675886e-02 3.04960404e-04 1.73744845e-02
 1.09767540e-02 1.20105544e-03 1.87437130e-02 8.51965011e-03
 2.63308387e-03 1.95682121e-02 6.14763957e-03 4.51282987e-03
 1.97971909e-02 4.00684293e-03 6.72449733e-03 1.94165440e-02
 2.22913755e-03 9.13184310e-03 1.84497199e-02 9.24033652e-04
 1.15865699e-02 1.69562769e-02 1.71928235e-04 1.39374615e-02
 1.50282141e-02 1.91525036e-05 1.60396985e-02 1.27843041e-02
 4.75117747e-04 1.77637787e-02 1.03627761e-02 1.51173559e-03
 1.90034954e-02 7.91280126e-03 3.06514831e-03 1.96824796e-02
 5.58530279e-03 5.03966256e-03 1.97589044e-02 3.52365929e-03
 7.31364432e-03 1.92280620e-02 1.85487214e-03 9.74701176e-03
 1.81226533e-02 6.81741959e-04 1.21898646e-02 1.65107737e-02
 7.65359172e-05 1.44917181e-02 1.44917181e-02 7.65359172e-05
 1.65107737e-02 1.21898646e-02 6.81741959e-04 1.81226533e-02
 9.74701176e-03 1.85487214e-03 1.92280620e-02 7.31364432e-03
 3.52365929e-03 1.97589044e-02 5.03966256e-03 5.58530279e-03
 1.96824796e-02 3.06514831e-03 7.91280126e-03 1.90034954e-02
 1.51173559e-03 1.03627761e-02 1.77637787e-02 4.75117747e-04
 1.27843041e-02 1.60396985e-02 1.91525036e-05 1.50282141e-02
 1.39374615e-02 1.71928235e-04 1.69562769e-02 1.15865699e-02
 9.24033652e-04 1.84497199e-02 9.13184310e-03 2.22913755e-03
 1.94165440e-02 6.72449733e-03 4.00684293e-03 1.97971909e-02
 4.51282987e-03 6.14763957e-03 1.95682121e-02 2.63308387e-03
 8.51965011e-03 1.87437130e-02 1.20105544e-03 1.09767540e-02
 1.73744845e-02 3.04960404e-04 1.33675886e-02 1.55448738e-02]",-3.277304276940738e-19
